0,0,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64
1.3838965267367376e-87,0.01,0.02132760555569593,0.0053732339578303695,0.005394141482958114,0.001351164094655553,0.0006762411517641938,0.0008744555730728333,0.0004373345055541468,0.00016920473100054848,0.00004230376445541376,0.000042305055424453264,0.000010576425234630125,5.288252962867673e-6,6.8349938721511196e-6,3.4175034402104077e-6,1.3220720557746717e-6,3.3051816088872737e-7,3.3051823969037885e-7,8.262957332551793e-8,4.131477491445813e-8,5.339859239960326e-8,2.6699296597652142e-8,1.0328690714584232e-8,2.5821691355517352e-9,2.5821691403614e-9,6.455564965462601e-10,3.2278535385078967e-10,4.1718806177705106e-10,2.0860113634016584e-10,8.0717654777649e-11,2.0207835404429124e-11,2.0207835404723187e-11,5.073275133290202e-12,2.5437429940119046e-12,3.2827074392056916e-12,1.6484591469619332e-12,6.394884621837994e-13,1.7053025658238527e-13,1.7053025658240466e-13,5.6843418860804784e-14,1.42108547152016e-14,2.8421709430403604e-14,1.4210854715201903e-14,0.,0.,0.,0.,1.4210854715202e-14,0.,-1.4210854715202004e-14,0.,0.,0.,0.,0.,0.,-1.4210854715202004e-14,-1.4210854715202004e-14,-1.4210854715202004e-14,-2.842170943040401e-14
1.0898504972500427e-79,0.011,0.02132760555569593,0.0053732339578303695,0.005394141482958114,0.001351164094655553,0.0006762411517783908,0.0008744555730728333,0.0004373345055541468,0.0001692047310147576,0.00004230376445541376,0.000042305055424453264,0.000010576425234630125,5.288252948656926e-6,6.8349938721511196e-6,3.4175034402104077e-6,1.3220720557746717e-6,3.3051816088872737e-7,3.3051823969037885e-7,8.262958753637095e-8,4.1314789125312e-8,5.339859239960326e-8,2.6699296597652142e-8,1.0328704925438841e-8,2.5821833464063975e-9,2.5821833512160888e-9,6.455280748368561e-10,3.227427212866639e-10,4.1715964006762727e-10,2.0857271463073875e-10,8.068923306822025e-11,2.016520284028476e-11,2.01652028405782e-11,5.044853423860005e-12,2.5295321392967543e-12,3.2684965844905155e-12,1.6484591469619332e-12,6.394884621837994e-13,1.563194018671865e-13,1.5631940186720427e-13,2.8421709430402392e-14,1.42108547152016e-14,2.8421709430403604e-14,0.,-1.4210854715201953e-14,0.,0.,0.,-1.4210854715202e-14,-1.4210854715202004e-14,-2.842170943040401e-14,-1.4210854715202004e-14,-1.4210854715202004e-14,-1.4210854715202004e-14,-1.4210854715202004e-14,-1.4210854715202004e-14,-1.4210854715202004e-14,-1.4210854715202004e-14,-1.4210854715202004e-14,-1.4210854715202004e-14,-1.4210854715202004e-14
9.57196644563425e-29,0.031,0.021327605555692433,0.0053732339578303695,0.005394141482961653,0.0013511640946590987,0.0006762411517677431,0.0008744555730728333,0.0004373345055470431,0.00016920473100765304,0.00004230376445541376,0.00004230505542090066,0.000010576425234630125,5.288252962867673e-6,6.83499387925652e-6,3.4175034579739422e-6,1.3220720664328026e-6,3.305181750995753e-7,3.305182539012302e-7,8.262957332551793e-8,4.1314789125312e-8,5.3398595952316834e-8,2.6699296597652142e-8,1.0328704925438841e-8,2.582179793692732e-9,2.5821797985024166e-9,6.455493911189091e-10,3.2277469570975823e-10,4.171845090633731e-10,2.0859403091280907e-10,8.069633849557743e-11,2.017586098132085e-11,2.0179413695293196e-11,5.0519588512175545e-12,2.5259794256179667e-12,3.2649438708117215e-12,1.634248292246744e-12,6.323830348262016e-13,1.598721155459862e-13,1.6342482922480446e-13,4.263256414560359e-14,2.48689957516028e-14,2.8421709430403604e-14,2.1316282072802854e-14,1.0658141036401465e-14,3.5527136788004946e-15,0.,3.5527136788004994e-15,0.,3.552713678800501e-15,7.105427357601002e-15,7.105427357601002e-15,7.105427357601002e-15,0.,0.,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,0.,0.,3.552713678800501e-15
9.307731504773767e-18,0.051000000000000004,0.021327605555690684,0.005373233957828607,0.005394141482959884,0.0013511640946608716,0.0006762411517677431,0.0008744555730763843,0.0004373345055470431,0.0001692047310058769,0.00004230376445363751,0.00004230505542267696,0.000010576425234630125,5.288252966420359e-6,6.83499387748017e-6,3.4175034597502957e-6,1.3220720682091578e-6,3.305181768759313e-7,3.305182556775866e-7,8.262957687823119e-8,4.1314792678025465e-8,5.339859417596005e-8,2.6699300150365768e-8,1.0328701372725189e-8,2.582178017335899e-9,2.5821780221455805e-9,6.455458384052336e-10,3.227764720665968e-10,4.171809563496951e-10,2.0859225455596988e-10,8.069633849557743e-11,2.017586098132085e-11,2.0179413695293196e-11,5.04840613753878e-12,2.5295321392967543e-12,3.2649438708117215e-12,1.6378010059255414e-12,6.377121053443999e-13,1.6342482922478588e-13,1.652011860642045e-13,4.6185277824403887e-14,2.6645352591003e-14,3.019806626980383e-14,1.9539925233402616e-14,1.2434497875801709e-14,7.105427357600989e-15,7.1054273576009955e-15,7.105427357600999e-15,7.105427357601e-15,7.105427357601002e-15,1.0658141036401503e-14,7.105427357601002e-15,7.105427357601002e-15,7.105427357601002e-15,7.105427357601002e-15,7.105427357601002e-15,5.329070518200751e-15,5.329070518200751e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15
5.839190209189545e-13,0.071,0.021327605559881356,0.0053732339620517645,0.005394141487330413,0.0013511640991072903,0.0006762411561546132,0.0008744555774707219,0.0004373345099513328,0.00016920473541070415,0.000042303768864062354,0.00004230505983146009,0.000010576429643480525,5.2882573699753674e-6,6.834998282828326e-6,3.4175078633305014e-6,1.3220764753462733e-6,3.3052258223879237e-7,3.305226628178544e-7,8.263398224266774e-8,4.13191980427246e-8,5.3403001317147256e-8,2.6703703738905023e-8,1.0333106737654079e-8,2.5865833822812005e-9,2.5865833870990875e-9,6.499529797196812e-10,3.2718006066941944e-10,4.2158632131038203e-10,2.1299761951716965e-10,8.510170345703363e-11,2.4583002299744607e-11,2.4583002300102336e-11,9.45199474237996e-12,6.9295680304751674e-12,7.666756118837535e-12,6.0396132539553586e-12,5.041300710215618e-12,4.567013434097005e-12,4.5670134340975245e-12,4.4497738826973746e-12,4.428457600624698e-12,4.433786671142962e-12,4.423128530106592e-12,4.414246745909607e-12,4.410694032230814e-12,4.410694032230818e-12,4.40891767539142e-12,4.408917675391421e-12,4.407141318552021e-12,4.407141318552021e-12,4.408917675391422e-12,4.408917675391422e-12,4.408917675391422e-12,4.408917675391422e-12,4.407141318552021e-12,4.407141318552021e-12,4.407141318552021e-12,4.407141318552021e-12,4.407141318552021e-12,4.407141318552021e-12
2.8514537499120016e-10,0.091,0.02132760716851163,0.005373235583152042,0.005394143165592321,0.0013511658061171532,0.0006762428393267328,0.0008744572635895632,0.0004373361986092798,0.0001692064256050899,0.00004230546155598595,0.0000423067511753125,0.000010578121215641992,5.289948756091958e-6,6.836689840597574e-6,3.419199442089668e-6,1.3237680823639806e-6,3.3221415453600035e-7,3.322142621637108e-7,8.432558534289172e-8,4.3010801243775976e-8,5.509460101589876e-8,2.8395305239220142e-8,1.2024708250572611e-8,4.27818490150144e-9,4.2781849094701804e-9,2.3415545036662008e-9,2.018783361760491e-9,2.1131878464384717e-9,1.9045991448421876e-9,1.7767032288805157e-9,1.7161845277724587e-9,1.7161845277974326e-9,1.7010535202520184e-9,1.6985310935462674e-9,1.6992682816377068e-9,1.6976375860606844e-9,1.6966392735177139e-9,1.6961649862419799e-9,1.6961649862421728e-9,1.6960459703340294e-9,1.6960264304088442e-9,1.6960317594793863e-9,1.6960193249815227e-9,1.6960122195541711e-9,1.6960086668404952e-9,1.6960068904836575e-9,1.6960051141268187e-9,1.6960051141268191e-9,1.6960051141268195e-9,1.6960033377699801e-9,1.6960051141268195e-9,1.6960051141268195e-9,1.6960051141268195e-9,1.6960051141268195e-9,1.6960051141268195e-9,1.6960051141268195e-9,1.6960051141268195e-9,1.6960033377699801e-9,1.6960033377699801e-9,1.6960033377699801e-9
1.495802311250493e-8,0.111,0.021327675579555734,0.005373304524517843,0.005394214538012983,0.0013512384011740359,0.0006763144206413971,0.0008745289702655716,0.000437408013232636,0.0001692783055310108,0.000042377447639883295,0.00004237868008928536,0.00001065005970645622,5.361879313709932e-6,6.908627743369229e-6,3.4911381863958652e-6,1.3957081333957816e-6,4.0415265003286134e-7,4.0415410086210603e-7,1.562654974541999e-7,1.1495064925330257e-7,1.2703435968702533e-7,1.0033507031140308e-7,8.396446142425077e-8,7.621798364027531e-8,7.621795003146247e-8,7.428132058083605e-8,7.395854680789464e-8,7.405295397385766e-8,7.384436616881469e-8,7.37164720333973e-8,7.365595155802613e-8,7.365595244727638e-8,7.364082232843282e-8,7.36383007901672e-8,7.36390379783895e-8,7.363740905923475e-8,7.363640985854607e-8,7.363593734764353e-8,7.36359373476519e-8,7.363581921992627e-8,7.363579879182471e-8,7.363580500907469e-8,7.36357907982205e-8,7.36357836927934e-8,7.363577925190144e-8,7.36357792519015e-8,7.363577836372312e-8,7.363577925190155e-8,7.363577836372315e-8,7.363578014007999e-8,7.363577836372315e-8,7.363577836372315e-8,7.363577836372315e-8,7.363577836372315e-8,7.363577836372315e-8,7.363577836372315e-8,7.363577836372315e-8,7.363577836372315e-8,7.363577836372315e-8,7.363577836372315e-8
2.3418005011610603e-7,0.131,0.021328543265895825,0.0053741789373342435,0.005395119784692377,0.001352159155035499,0.0006772223168241552,0.0008754384564503196,0.0004383188685775531,0.00017018998912466125,0.00004329047766840242,0.00004329098499862894,0.000011562486109007968,6.2742051056728036e-6,7.821046655518767e-6,4.403567805875269e-6,2.3081543118036934e-6,1.316579093006515e-6,1.316597570147709e-6,1.0687099157282128e-6,1.027394282584681e-6,1.0394768282759385e-6,1.0127776235510408e-6,9.964069095516352e-7,9.88660985837391e-7,9.88660555136026e-7,9.867239318642484e-7,9.864011540753041e-7,9.86495597869027e-7,9.862870092820279e-7,9.861591169760785e-7,9.86098585869122e-7,9.860985965416125e-7,9.860834664294077e-7,9.860809440062832e-7,9.86081680307987e-7,9.860800505014835e-7,9.86079052189388e-7,9.860785787905147e-7,9.860785787906269e-7,9.860784588865961e-7,9.860784402348775e-7,9.86078445563962e-7,9.86078433129471e-7,9.860784260240471e-7,9.86078421583157e-7,9.860784215831578e-7,9.860784206949798e-7,9.860784215831584e-7,9.860784206949802e-7,9.860784215831586e-7,9.860784206949802e-7,9.860784206949802e-7,9.860784206949802e-7,9.860784206949802e-7,9.860784206949802e-7,9.860784215831586e-7,9.860784215831586e-7,9.860784215831586e-7,9.860784215831586e-7,9.860784206949802e-7
1.7691115039446252e-6,0.15100000000000002,0.021333808888247267,0.005379485389572303,0.005400613344421983,0.0013577468200459172,0.0006827319551826449,0.0008809577446867224,0.0004438464656453424,0.000175722612665309,0.00004883127153793825,0.00004882737887527058,0.00001709961728374407,0.000011810725698458993,0.000013358132344495073,9.940718455032344e-6,7.845405437354507e-6,6.853710473324355e-6,6.85383225923567e-6,6.605950365713964e-6,6.564629961807303e-6,6.576705448966166e-6,6.550006751301682e-6,6.533635389331399e-6,6.525892832901212e-6,6.525889981569414e-6,6.523953403422612e-6,6.523630589132291e-6,6.523725244713536e-6,6.523516660323869e-6,6.523388798538295e-6,6.52332819032097e-6,6.523328257029279e-6,6.523313127845541e-6,6.523310605442561e-6,6.523311337313444e-6,6.523309706623799e-6,6.523308708314222e-6,6.523308236692964e-6,6.523308234917348e-6,6.52330811678999e-6,6.523308098138428e-6,6.52330810435577e-6,6.52330809103314e-6,6.523308083039558e-6,6.523308078598677e-6,6.523308078598683e-6,6.523308077710508e-6,6.5233080777105084e-6,6.523308076822332e-6,6.52330807771051e-6,6.523308076822332e-6,6.523308076822332e-6,6.523308076822332e-6,6.523308076822332e-6,6.523308076822332e-6,6.523308076822332e-6,6.523308076822332e-6,6.523308076822332e-6,6.523308076822332e-6,6.523308076822332e-6
