0,0,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
1.3838965267367376e-87,0.01,1.6436432594473313e-84,5.192293945275868e-85,5.384811388081871e-86,1.3056645593384807e-85,2.3816521689402147e-85,1.659685244038385e-85,2.3252974591301338e-85,3.641068415761992e-85,1.2846546336079302e-84,1.1684548061625956e-84,2.345839440157898e-84,4.682816213604447e-84,3.3408020765853404e-84,2.272332744729763e-84,3.7395161389196213e-84,1.2302497921990756e-83,7.908565892779395e-84,1.5819177030425355e-83,3.163631255420516e-83,2.2096834113229727e-83,1.6083304800343396e-83,2.5634484849906993e-83,9.045975983440577e-83,6.0719682945753625e-83,1.2143986643312028e-82,2.428792325505419e-82,1.701300322715675e-82
4.248354255291589e-18,0.05,1.0091475338723349e-15,3.187912340404801e-16,3.3061122609267524e-17,8.016387756573075e-17,1.4622628109920154e-16,1.0189968299986303e-16,1.427662713860199e-16,2.2355065135374875e-16,7.887393130666409e-16,7.173961133614372e-16,1.440274872475546e-15,2.8751083341073114e-15,2.051152010853824e-15,1.3951439719666059e-15,2.2959504550491848e-15,7.553363764970046e-15,4.85562163279078e-15,9.712498984426559e-15,1.9423744545165927e-14,1.3566791652373447e-14,9.874665492333156e-15,1.573880282090944e-14,5.5539572244075076e-14,3.728005937420264e-14,7.456042606591176e-14,1.4912054495303796e-13,1.0445472368632518e-13
2.233631436203166e-10,0.09,2.9476298579160936e-8,9.31160740554808e-9,9.65685930142831e-10,2.341515356836461e-9,4.271139194486213e-9,2.976398834524328e-9,4.1700753917721746e-9,6.529715007769332e-9,2.303837125995725e-8,2.0954500068187784e-8,4.2069143224126235e-8,8.397934765033251e-8,5.991231901510066e-8,4.075090991603421e-8,6.70626629735784e-8,2.206270116985378e-7,1.418283726576489e-7,2.8369342330458426e-7,5.673502351469134e-7,3.9627387194171794e-7,2.8843016264720284e-7,4.597163789972501e-7,1.6222613116314259e-6,1.0889172452658873e-6,2.177843464022299e-6,4.355677955437532e-6,3.051029177533886e-6
2.0823150224148703e-7,0.13,0.000019024207975076023,6.0098063353239345e-6,6.232922787723261e-7,1.5112645232527057e-6,2.756660528339021e-6,1.9210256925136805e-6,2.69142855431864e-6,4.214353295534776e-6,0.000014869153731760638,0.000013524198073083332,0.000027151693370524785,0.00005420077959494419,0.000038667755331229896,0.00002630090037321398,0.0000432826008198921,0.00014239369931173178,0.00009153669884788486,0.00018309680716984813,0.0003661699397844474,0.0002557573760085031,0.00018615418157371058,0.00029670350185451194,0.0010470112835025713,0.0007027896890299685,0.0014055833788262683,0.0028111608531013045,0.001969123811012249
7.77415426242197e-6,0.17,0.0005431150063654344,0.0001716030713623307,0.000017827229256124058,0.00004318007780535605,0.00007873792093222375,0.00005488127018891843,0.00007687076413175885,0.0001203449885656542,0.0004245238114243914,0.00038611605676613713,0.0007751185584764941,0.0015472798481665133,0.0011038367742907506,0.0007508336828493711,0.001235546689725909,0.004064617547611955,0.002612916157608865,0.0052262278420922605,0.0104517327766032,0.007300965733409002,0.005313771035635249,0.008469807845250057,0.029883006897855897,0.020058416772605118,0.040115088283181055,0.08022989047331393,0.05618295495060944
0.00007309069257944978,0.21000000000000002,0.004132309131779425,0.0013077070299749704,0.00013781227440231127,0.00033087175205456543,0.0006016444841326807,0.00042010263610997773,0.0005871180531792876,0.0009176840484673526,0.0032319651417697585,0.0029390087555983503,0.005895871893700103,0.011767405869059734,0.008393687867451717,0.005711370114755572,0.00939334210541328,0.030891165436972498,0.019858732824581754,0.039702597364012666,0.07939658673478799,0.055512947128221427,0.04038561376474114,0.06439854968898209,0.22685902421185283,0.15226982644868484,0.3044042879274641,0.6087989265240179,0.42532337858961156
0.00033546262790251185,0.25,0.015911165016165896,0.005067056342025153,0.000564223788014759,0.0013100714042014222,0.0023562086947560203,0.0016567762439696774,0.0022953255195931215,0.003564917366802893,0.012474610560186394,0.011335359548654052,0.022676027946334453,0.04522993334409747,0.03224386190474244,0.02196990427135776,0.03605507669051771,0.118408711826517,0.0761287921155515,0.15192656570803212,0.30377066390414564,0.21316886096794913,0.1548120024473137,0.2472572626005517,0.8657127040616921,0.5809911650791658,1.1595768392746308,2.319017648924453,1.605129724114101
0.0010112665497004167,0.29000000000000004,0.04121409796716569,0.01333681318346034,0.0016850975835823742,0.00363340231621549,0.006366709035328193,0.004552394963716021,0.006175998338403245,0.009443129150010311,0.03251036577953376,0.029485216404371056,0.058562649808264755,0.11661953672233787,0.08302096215699702,0.05676412197359591,0.09264486630684803,0.3031349755646927,0.1949574593747859,0.3872818737025628,0.7739986824333068,0.5480697837958531,0.3963409864901545,0.6353915358743346,2.19131406298851,1.4699975616503362,2.921289152248052,5.841858391023909,3.9524337798448483
0.002332986527749615,0.33,0.08302533743572181,0.027697025349997927,0.0042715869036338335,0.008259053977967562,0.013856920479535444,0.010193317476088488,0.013342919421764219,0.01984079057397875,0.06624354917739059,0.05986416950457142,0.1172611225834747,0.23275738178677335,0.16531301719599145,0.1137732296534625,0.18375993474531377,0.5965816497530021,0.3839757861857562,0.7560530499533279,1.5094232917837036,1.086206511170783,0.7796198476711522,1.2572184564639213,4.21987979674507,2.827955245050073,5.570238781343776,11.139542850954513,7.242924480795375
